station_code,station_name,year,horizon,horizon_hours,predictor,total_rows,target_available_samples,predictor_available_samples,usable_samples,usable_pct
1438A,LYS,2017,72h,72,CO,8760,7902,8040,7614,86.91780821917808
1438A,LYS,2018,72h,72,CO,8760,6772,7429,6535,74.60045662100457
1438A,LYS,2019,72h,72,CO,8760,7087,7557,6711,76.60958904109589
1438A,LYS,2020,72h,72,CO,8784,7519,8075,7429,84.57422586520947
1438A,LYS,2021,72h,72,CO,8049,6855,7345,6700,83.24015405640452
1438A,LYS,2015,72h,72,U10,8760,7505,8753,7505,85.67351598173516
1438A,LYS,2016,72h,72,U10,8784,7471,8784,7471,85.0523679417122
1438A,LYS,2017,72h,72,U10,8760,7902,8760,7902,90.20547945205479
1438A,LYS,2018,72h,72,U10,8760,6772,8760,6772,77.30593607305936
1438A,LYS,2019,72h,72,U10,8760,7087,8760,7087,80.90182648401827
1438A,LYS,2020,72h,72,U10,8784,7519,8784,7519,85.5988160291439
1438A,LYS,2021,72h,72,U10,8049,6855,8048,6854,85.15343520934277
1438A,LYS,2015,72h,72,V10,8760,7505,8753,7505,85.67351598173516
1438A,LYS,2016,72h,72,V10,8784,7471,8784,7471,85.0523679417122
1438A,LYS,2017,72h,72,V10,8760,7902,8760,7902,90.20547945205479
1438A,LYS,2018,72h,72,V10,8760,6772,8760,6772,77.30593607305936
1438A,LYS,2019,72h,72,V10,8760,7087,8760,7087,80.90182648401827
1438A,LYS,2020,72h,72,V10,8784,7519,8784,7519,85.5988160291439
1438A,LYS,2021,72h,72,V10,8049,6855,8048,6854,85.15343520934277
1438A,LYS,2015,72h,72,T2,8760,7505,8753,7505,85.67351598173516
1438A,LYS,2016,72h,72,T2,8784,7471,8784,7471,85.0523679417122
1438A,LYS,2017,72h,72,T2,8760,7902,8760,7902,90.20547945205479
1438A,LYS,2018,72h,72,T2,8760,6772,8760,6772,77.30593607305936
1438A,LYS,2019,72h,72,T2,8760,7087,8760,7087,80.90182648401827
1438A,LYS,2020,72h,72,T2,8784,7519,8784,7519,85.5988160291439
1438A,LYS,2021,72h,72,T2,8049,6855,8048,6854,85.15343520934277
1438A,LYS,2015,72h,72,RH2,8760,7505,8753,7505,85.67351598173516
1438A,LYS,2016,72h,72,RH2,8784,7471,8784,7471,85.0523679417122
1438A,LYS,2017,72h,72,RH2,8760,7902,8760,7902,90.20547945205479
1438A,LYS,2018,72h,72,RH2,8760,6772,8760,6772,77.30593607305936
1438A,LYS,2019,72h,72,RH2,8760,7087,8760,7087,80.90182648401827
1438A,LYS,2020,72h,72,RH2,8784,7519,8784,7519,85.5988160291439
1438A,LYS,2021,72h,72,RH2,8049,6855,8049,6855,85.16585911293329
1438A,LYS,2015,72h,72,PBLH,8760,7505,8753,7505,85.67351598173516
1438A,LYS,2016,72h,72,PBLH,8784,7471,8784,7471,85.0523679417122
1438A,LYS,2017,72h,72,PBLH,8760,7902,8760,7902,90.20547945205479
1438A,LYS,2018,72h,72,PBLH,8760,6772,8760,6772,77.30593607305936
1438A,LYS,2019,72h,72,PBLH,8760,7087,8760,7087,80.90182648401827
1438A,LYS,2020,72h,72,PBLH,8784,7519,8784,7519,85.5988160291439
1438A,LYS,2021,72h,72,PBLH,8049,6855,8048,6854,85.15343520934277
1438A,LYS,2015,7d,168,PM10,8760,7542,8024,7453,85.07990867579909
1438A,LYS,2016,7d,168,PM10,8784,7342,7928,7279,82.86657559198542
1438A,LYS,2017,7d,168,PM10,8760,7936,8151,7747,88.43607305936074
1438A,LYS,2018,7d,168,PM10,8760,6615,7349,6374,72.76255707762557
1438A,LYS,2019,7d,168,PM10,8760,7076,7689,6859,78.29908675799086
1438A,LYS,2020,7d,168,PM10,8784,7413,8149,7388,84.10746812386157
1438A,LYS,2021,7d,168,PM10,8049,6754,7448,6705,83.30227357435706
1438A,LYS,2015,7d,168,SO2,8760,7542,8102,7528,85.93607305936072
1438A,LYS,2016,7d,168,SO2,8784,7342,8003,7336,83.51548269581056
1438A,LYS,2017,7d,168,SO2,8760,7936,8352,7928,90.50228310502283
1438A,LYS,2018,7d,168,SO2,8760,6615,7706,6597,75.3082191780822
1438A,LYS,2019,7d,168,SO2,8760,7076,7879,6996,79.86301369863014
1438A,LYS,2020,7d,168,SO2,8784,7413,8152,7365,83.84562841530054
1438A,LYS,2021,7d,168,SO2,8049,6754,7441,6694,83.16561063486148
1438A,LYS,2015,7d,168,NO2,8760,7542,8115,7541,86.08447488584476
1438A,LYS,2016,7d,168,NO2,8784,7342,8008,7341,83.5724043715847
1438A,LYS,2017,7d,168,NO2,8760,7936,8354,7931,90.53652968036529
1438A,LYS,2018,7d,168,NO2,8760,6615,7718,6605,75.39954337899543
1438A,LYS,2019,7d,168,NO2,8760,7076,7917,7035,80.3082191780822
1438A,LYS,2020,7d,168,NO2,8784,7413,8170,7382,84.03916211293262
1438A,LYS,2021,7d,168,NO2,8049,6754,7457,6682,83.01652379177537
1438A,LYS,2015,7d,168,O3-8h,8760,7542,8101,7528,85.93607305936072
1438A,LYS,2016,7d,168,O3-8h,8784,7342,8008,7341,83.5724043715847
1438A,LYS,2017,7d,168,O3-8h,8760,7936,8350,7925,90.46803652968036
1438A,LYS,2018,7d,168,O3-8h,8760,6615,7736,6613,75.49086757990867
1438A,LYS,2019,7d,168,O3-8h,8760,7076,7986,7073,80.7420091324201
1438A,LYS,2020,7d,168,O3-8h,8784,7413,8211,7405,84.30100182149363
1438A,LYS,2021,7d,168,O3-8h,8049,6754,7534,6733,83.65014287489129
1438A,LYS,2015,7d,168,CO,8760,7542,8092,7520,85.84474885844749
1438A,LYS,2016,7d,168,CO,8784,7342,7992,7334,83.49271402550092
1438A,LYS,2017,7d,168,CO,8760,7936,8040,7633,87.13470319634703
1438A,LYS,2018,7d,168,CO,8760,6615,7429,6402,73.08219178082192
1438A,LYS,2019,7d,168,CO,8760,7076,7557,6701,76.49543378995433
1438A,LYS,2020,7d,168,CO,8784,7413,8075,7292,83.01457194899818
1438A,LYS,2021,7d,168,CO,8049,6754,7345,6604,82.04745931171574
1438A,LYS,2015,7d,168,U10,8760,7542,8753,7542,86.0958904109589
1438A,LYS,2016,7d,168,U10,8784,7342,8784,7342,83.58378870673953
1438A,LYS,2017,7d,168,U10,8760,7936,8760,7936,90.59360730593608
1438A,LYS,2018,7d,168,U10,8760,6615,8760,6615,75.51369863013699
1438A,LYS,2019,7d,168,U10,8760,7076,8760,7076,80.77625570776256
1438A,LYS,2020,7d,168,U10,8784,7413,8784,7413,84.39207650273224
1438A,LYS,2021,7d,168,U10,8049,6754,8048,6753,83.89862094670146
1438A,LYS,2015,7d,168,V10,8760,7542,8753,7542,86.0958904109589
1438A,LYS,2016,7d,168,V10,8784,7342,8784,7342,83.58378870673953
1438A,LYS,2017,7d,168,V10,8760,7936,8760,7936,90.59360730593608
1438A,LYS,2018,7d,168,V10,8760,6615,8760,6615,75.51369863013699
1438A,LYS,2019,7d,168,V10,8760,7076,8760,7076,80.77625570776256
1438A,LYS,2020,7d,168,V10,8784,7413,8784,7413,84.39207650273224
1438A,LYS,2021,7d,168,V10,8049,6754,8048,6753,83.89862094670146
1438A,LYS,2015,7d,168,T2,8760,7542,8753,7542,86.0958904109589
1438A,LYS,2016,7d,168,T2,8784,7342,8784,7342,83.58378870673953
1438A,LYS,2017,7d,168,T2,8760,7936,8760,7936,90.59360730593608
1438A,LYS,2018,7d,168,T2,8760,6615,8760,6615,75.51369863013699
1438A,LYS,2019,7d,168,T2,8760,7076,8760,7076,80.77625570776256
1438A,LYS,2020,7d,168,T2,8784,7413,8784,7413,84.39207650273224
1438A,LYS,2021,7d,168,T2,8049,6754,8048,6753,83.89862094670146
1438A,LYS,2015,7d,168,RH2,8760,7542,8753,7542,86.0958904109589
1438A,LYS,2016,7d,168,RH2,8784,7342,8784,7342,83.58378870673953
1438A,LYS,2017,7d,168,RH2,8760,7936,8760,7936,90.59360730593608
1438A,LYS,2018,7d,168,RH2,8760,6615,8760,6615,75.51369863013699
1438A,LYS,2019,7d,168,RH2,8760,7076,8760,7076,80.77625570776256
1438A,LYS,2020,7d,168,RH2,8784,7413,8784,7413,84.39207650273224
1438A,LYS,2021,7d,168,RH2,8049,6754,8049,6754,83.91104485029196
1438A,LYS,2015,7d,168,PBLH,8760,7542,8753,7542,86.0958904109589
1438A,LYS,2016,7d,168,PBLH,8784,7342,8784,7342,83.58378870673953
1438A,LYS,2017,7d,168,PBLH,8760,7936,8760,7936,90.59360730593608
1438A,LYS,2018,7d,168,PBLH,8760,6615,8760,6615,75.51369863013699
1438A,LYS,2019,7d,168,PBLH,8760,7076,8760,7076,80.77625570776256
1438A,LYS,2020,7d,168,PBLH,8784,7413,8784,7413,84.39207650273224
1438A,LYS,2021,7d,168,PBLH,8049,6754,8048,6753,83.89862094670146
1438A,LYS,2015,14d,336,PM10,8760,7527,8024,7440,84.93150684931507
1438A,LYS,2016,14d,336,PM10,8784,7266,7928,7194,81.89890710382514
1438A,LYS,2017,14d,336,PM10,8760,7935,8151,7738,88.33333333333333
1438A,LYS,2018,14d,336,PM10,8760,6508,7349,6259,71.44977168949772
1438A,LYS,2019,14d,336,PM10,8760,7130,7689,6892,78.67579908675799
1438A,LYS,2020,14d,336,PM10,8784,7447,8149,7422,84.49453551912568
1438A,LYS,2021,14d,336,PM10,8049,6626,7448,6581,81.76170952913405
1438A,LYS,2015,14d,336,SO2,8760,7527,8102,7516,85.79908675799088
1438A,LYS,2016,14d,336,SO2,8784,7266,8003,7259,82.63888888888889
1438A,LYS,2017,14d,336,SO2,8760,7935,8352,7926,90.47945205479452
1438A,LYS,2018,14d,336,SO2,8760,6508,7706,6491,74.09817351598174
1438A,LYS,2019,14d,336,SO2,8760,7130,7879,7045,80.42237442922374
1438A,LYS,2020,14d,336,SO2,8784,7447,8152,7402,84.26684881602914
1438A,LYS,2021,14d,336,SO2,8049,6626,7441,6567,81.58777487886694
1438A,LYS,2015,14d,336,NO2,8760,7527,8115,7527,85.92465753424658
1438A,LYS,2016,14d,336,NO2,8784,7266,8008,7265,82.70719489981785
1438A,LYS,2017,14d,336,NO2,8760,7935,8354,7930,90.52511415525115
1438A,LYS,2018,14d,336,NO2,8760,6508,7718,6498,74.17808219178083
1438A,LYS,2019,14d,336,NO2,8760,7130,7917,7080,80.82191780821918
1438A,LYS,2020,14d,336,NO2,8784,7447,8170,7415,84.4148451730419
1438A,LYS,2021,14d,336,NO2,8049,6626,7457,6561,81.51323145732388
1438A,LYS,2015,14d,336,O3-8h,8760,7527,8101,7512,85.75342465753425
1438A,LYS,2016,14d,336,O3-8h,8784,7266,8008,7265,82.70719489981785
1438A,LYS,2017,14d,336,O3-8h,8760,7935,8350,7923,90.44520547945206
1438A,LYS,2018,14d,336,O3-8h,8760,6508,7736,6506,74.26940639269407
1438A,LYS,2019,14d,336,O3-8h,8760,7130,7986,7127,81.35844748858447
1438A,LYS,2020,14d,336,O3-8h,8784,7447,8211,7438,84.67668488160291
1438A,LYS,2021,14d,336,O3-8h,8049,6626,7534,6606,82.07230711889676
1438A,LYS,2015,14d,336,CO,8760,7527,8092,7506,85.68493150684931
1438A,LYS,2016,14d,336,CO,8784,7266,7992,7257,82.61612021857924
1438A,LYS,2017,14d,336,CO,8760,7935,8040,7634,87.14611872146119
1438A,LYS,2018,14d,336,CO,8760,6508,7429,6294,71.84931506849314
1438A,LYS,2019,14d,336,CO,8760,7130,7557,6752,77.07762557077625
1438A,LYS,2020,14d,336,CO,8784,7447,8075,7359,83.77732240437157
1438A,LYS,2021,14d,336,CO,8049,6626,7345,6479,80.49447136290222
1438A,LYS,2015,14d,336,U10,8760,7527,8753,7527,85.92465753424658
1438A,LYS,2016,14d,336,U10,8784,7266,8784,7266,82.71857923497268
1438A,LYS,2017,14d,336,U10,8760,7935,8760,7935,90.58219178082192
1438A,LYS,2018,14d,336,U10,8760,6508,8760,6508,74.29223744292237
1438A,LYS,2019,14d,336,U10,8760,7130,8760,7130,81.39269406392694
1438A,LYS,2020,14d,336,U10,8784,7447,8784,7447,84.77914389799636
1438A,LYS,2021,14d,336,U10,8049,6626,8048,6625,82.30836128711641
1438A,LYS,2015,14d,336,V10,8760,7527,8753,7527,85.92465753424658
1438A,LYS,2016,14d,336,V10,8784,7266,8784,7266,82.71857923497268
1438A,LYS,2017,14d,336,V10,8760,7935,8760,7935,90.58219178082192
1438A,LYS,2018,14d,336,V10,8760,6508,8760,6508,74.29223744292237
1438A,LYS,2019,14d,336,V10,8760,7130,8760,7130,81.39269406392694
1438A,LYS,2020,14d,336,V10,8784,7447,8784,7447,84.77914389799636
1438A,LYS,2021,14d,336,V10,8049,6626,8048,6625,82.30836128711641
1438A,LYS,2015,14d,336,T2,8760,7527,8753,7527,85.92465753424658
1438A,LYS,2016,14d,336,T2,8784,7266,8784,7266,82.71857923497268
1438A,LYS,2017,14d,336,T2,8760,7935,8760,7935,90.58219178082192
1438A,LYS,2018,14d,336,T2,8760,6508,8760,6508,74.29223744292237
1438A,LYS,2019,14d,336,T2,8760,7130,8760,7130,81.39269406392694
1438A,LYS,2020,14d,336,T2,8784,7447,8784,7447,84.77914389799636
1438A,LYS,2021,14d,336,T2,8049,6626,8048,6625,82.30836128711641
1438A,LYS,2015,14d,336,RH2,8760,7527,8753,7527,85.92465753424658
1438A,LYS,2016,14d,336,RH2,8784,7266,8784,7266,82.71857923497268
1438A,LYS,2017,14d,336,RH2,8760,7935,8760,7935,90.58219178082192
1438A,LYS,2018,14d,336,RH2,8760,6508,8760,6508,74.29223744292237
1438A,LYS,2019,14d,336,RH2,8760,7130,8760,7130,81.39269406392694
1438A,LYS,2020,14d,336,RH2,8784,7447,8784,7447,84.77914389799636
1438A,LYS,2021,14d,336,RH2,8049,6626,8049,6626,82.32078519070693
1438A,LYS,2015,14d,336,PBLH,8760,7527,8753,7527,85.92465753424658
1438A,LYS,2016,14d,336,PBLH,8784,7266,8784,7266,82.71857923497268
1438A,LYS,2017,14d,336,PBLH,8760,7935,8760,7935,90.58219178082192
1438A,LYS,2018,14d,336,PBLH,8760,6508,8760,6508,74.29223744292237
1438A,LYS,2019,14d,336,PBLH,8760,7130,8760,7130,81.39269406392694
1438A,LYS,2020,14d,336,PBLH,8784,7447,8784,7447,84.77914389799636
1438A,LYS,2021,14d,336,PBLH,8049,6626,8048,6625,82.30836128711641
1438A,LYS,2015,30d,720,PM10,8760,7560,8024,7468,85.25114155251141
1438A,LYS,2016,30d,720,PM10,8784,7257,7928,7185,81.7964480874317
1438A,LYS,2017,30d,720,PM10,8760,7942,8151,7750,88.4703196347032
1438A,LYS,2018,30d,720,PM10,8760,6499,7349,6243,71.26712328767123
1438A,LYS,2019,30d,720,PM10,8760,7125,7689,6912,78.9041095890411
1438A,LYS,2020,30d,720,PM10,8784,7448,8149,7421,84.48315118397086
1438A,LYS,2021,30d,720,PM10,8049,6293,7448,6260,77.77363647658095
1438A,LYS,2015,30d,720,SO2,8760,7560,8102,7548,86.16438356164383
1438A,LYS,2016,30d,720,SO2,8784,7257,8003,7251,82.54781420765028
1438A,LYS,2017,30d,720,SO2,8760,7942,8352,7933,90.55936073059361
1438A,LYS,2018,30d,720,SO2,8760,6499,7706,6483,74.0068493150685
1438A,LYS,2019,30d,720,SO2,8760,7125,7879,7055,80.5365296803653
1438A,LYS,2020,30d,720,SO2,8784,7448,8152,7399,84.23269581056466
1438A,LYS,2021,30d,720,SO2,8049,6293,7441,6238,77.50031059758976
1438A,LYS,2015,30d,720,NO2,8760,7560,8115,7560,86.3013698630137
1438A,LYS,2016,30d,720,NO2,8784,7257,8008,7256,82.60473588342441
1438A,LYS,2017,30d,720,NO2,8760,7942,8354,7937,90.60502283105023
1438A,LYS,2018,30d,720,NO2,8760,6499,7718,6489,74.07534246575342
1438A,LYS,2019,30d,720,NO2,8760,7125,7917,7075,80.7648401826484
1438A,LYS,2020,30d,720,NO2,8784,7448,8170,7414,84.40346083788707
1438A,LYS,2021,30d,720,NO2,8049,6293,7457,6228,77.37607156168468
1438A,LYS,2015,30d,720,O3-8h,8760,7560,8101,7545,86.13013698630137
1438A,LYS,2016,30d,720,O3-8h,8784,7257,8008,7256,82.60473588342441
1438A,LYS,2017,30d,720,O3-8h,8760,7942,8350,7930,90.52511415525115
1438A,LYS,2018,30d,720,O3-8h,8760,6499,7736,6497,74.16666666666667
1438A,LYS,2019,30d,720,O3-8h,8760,7125,7986,7122,81.30136986301369
1438A,LYS,2020,30d,720,O3-8h,8784,7448,8211,7439,84.68806921675774
1438A,LYS,2021,30d,720,O3-8h,8049,6293,7534,6274,77.94757112684806
1438A,LYS,2015,30d,720,CO,8760,7560,8092,7540,86.0730593607306
1438A,LYS,2016,30d,720,CO,8784,7257,7992,7247,82.50227686703097
1438A,LYS,2017,30d,720,CO,8760,7942,8040,7638,87.1917808219178
1438A,LYS,2018,30d,720,CO,8760,6499,7429,6319,72.13470319634703
1438A,LYS,2019,30d,720,CO,8760,7125,7557,6732,76.84931506849315
1438A,LYS,2020,30d,720,CO,8784,7448,8075,7325,83.39025500910748
1438A,LYS,2021,30d,720,CO,8049,6293,7345,6164,76.58094173189215
1438A,LYS,2015,30d,720,U10,8760,7560,8753,7560,86.3013698630137
1438A,LYS,2016,30d,720,U10,8784,7257,8784,7257,82.61612021857924
1438A,LYS,2017,30d,720,U10,8760,7942,8760,7942,90.662100456621
1438A,LYS,2018,30d,720,U10,8760,6499,8760,6499,74.18949771689498
1438A,LYS,2019,30d,720,U10,8760,7125,8760,7125,81.33561643835617
1438A,LYS,2020,30d,720,U10,8784,7448,8784,7448,84.79052823315118
1438A,LYS,2021,30d,720,U10,8049,6293,8048,6292,78.17120139147721
1438A,LYS,2015,30d,720,V10,8760,7560,8753,7560,86.3013698630137
1438A,LYS,2016,30d,720,V10,8784,7257,8784,7257,82.61612021857924
1438A,LYS,2017,30d,720,V10,8760,7942,8760,7942,90.662100456621
1438A,LYS,2018,30d,720,V10,8760,6499,8760,6499,74.18949771689498
1438A,LYS,2019,30d,720,V10,8760,7125,8760,7125,81.33561643835617
1438A,LYS,2020,30d,720,V10,8784,7448,8784,7448,84.79052823315118
1438A,LYS,2021,30d,720,V10,8049,6293,8048,6292,78.17120139147721
1438A,LYS,2015,30d,720,T2,8760,7560,8753,7560,86.3013698630137
1438A,LYS,2016,30d,720,T2,8784,7257,8784,7257,82.61612021857924
1438A,LYS,2017,30d,720,T2,8760,7942,8760,7942,90.662100456621
1438A,LYS,2018,30d,720,T2,8760,6499,8760,6499,74.18949771689498
1438A,LYS,2019,30d,720,T2,8760,7125,8760,7125,81.33561643835617
1438A,LYS,2020,30d,720,T2,8784,7448,8784,7448,84.79052823315118
1438A,LYS,2021,30d,720,T2,8049,6293,8048,6292,78.17120139147721
1438A,LYS,2015,30d,720,RH2,8760,7560,8753,7560,86.3013698630137
1438A,LYS,2016,30d,720,RH2,8784,7257,8784,7257,82.61612021857924
1438A,LYS,2017,30d,720,RH2,8760,7942,8760,7942,90.662100456621
1438A,LYS,2018,30d,720,RH2,8760,6499,8760,6499,74.18949771689498
1438A,LYS,2019,30d,720,RH2,8760,7125,8760,7125,81.33561643835617
1438A,LYS,2020,30d,720,RH2,8784,7448,8784,7448,84.79052823315118
1438A,LYS,2021,30d,720,RH2,8049,6293,8049,6293,78.18362529506771
1438A,LYS,2015,30d,720,PBLH,8760,7560,8753,7560,86.3013698630137
1438A,LYS,2016,30d,720,PBLH,8784,7257,8784,7257,82.61612021857924
1438A,LYS,2017,30d,720,PBLH,8760,7942,8760,7942,90.662100456621
1438A,LYS,2018,30d,720,PBLH,8760,6499,8760,6499,74.18949771689498
1438A,LYS,2019,30d,720,PBLH,8760,7125,8760,7125,81.33561643835617
1438A,LYS,2020,30d,720,PBLH,8784,7448,8784,7448,84.79052823315118
1438A,LYS,2021,30d,720,PBLH,8049,6293,8048,6292,78.17120139147721
2880A,DSXL,2015,48h,48,PM10,8760,7480,6011,5521,63.02511415525114
2880A,DSXL,2016,48h,48,PM10,8784,8054,7082,6738,76.70765027322405
2880A,DSXL,2017,48h,48,PM10,8760,8266,8133,7888,90.04566210045662
2880A,DSXL,2018,48h,48,PM10,8760,7940,8181,7903,90.21689497716895
2880A,DSXL,2019,48h,48,PM10,8760,8013,8353,8003,91.35844748858447
2880A,DSXL,2020,48h,48,PM10,8784,8364,8567,8343,94.97950819672131
2880A,DSXL,2021,48h,48,PM10,8049,7380,7757,7345,91.25357187228227
2880A,DSXL,2015,48h,48,SO2,8760,7480,8126,7469,85.26255707762557
2880A,DSXL,2016,48h,48,SO2,8784,8054,8476,8050,91.64389799635701
2880A,DSXL,2017,48h,48,SO2,8760,8266,8504,8255,94.2351598173516
2880A,DSXL,2018,48h,48,SO2,8760,7940,8192,7909,90.28538812785388
2880A,DSXL,2019,48h,48,SO2,8760,8013,8327,7956,90.82191780821918
2880A,DSXL,2020,48h,48,SO2,8784,8364,8578,8316,94.67213114754098
2880A,DSXL,2021,48h,48,SO2,8049,7380,7813,7348,91.2908435830538
2880A,DSXL,2015,48h,48,NO2,8760,7480,8122,7466,85.2283105022831
2880A,DSXL,2016,48h,48,NO2,8784,8054,8475,8048,91.62112932604735
2880A,DSXL,2017,48h,48,NO2,8760,8266,8502,8253,94.21232876712328
2880A,DSXL,2018,48h,48,NO2,8760,7940,8175,7892,90.09132420091325
2880A,DSXL,2019,48h,48,NO2,8760,8013,8294,7926,90.47945205479452
2880A,DSXL,2020,48h,48,NO2,8784,8364,8502,8233,93.72723132969034
2880A,DSXL,2021,48h,48,NO2,8049,7380,7788,7308,90.79388743943348
2880A,DSXL,2015,48h,48,O3-8h,8760,7480,8120,7453,85.07990867579909
2880A,DSXL,2016,48h,48,O3-8h,8784,8054,8447,8020,91.3023679417122
2880A,DSXL,2017,48h,48,O3-8h,8760,8266,8514,8263,94.32648401826485
2880A,DSXL,2018,48h,48,O3-8h,8760,7940,8229,7936,90.59360730593608
2880A,DSXL,2019,48h,48,O3-8h,8760,8013,8384,8004,91.36986301369862
2880A,DSXL,2020,48h,48,O3-8h,8784,8364,8652,8364,95.21857923497268
2880A,DSXL,2021,48h,48,O3-8h,8049,7380,7850,7347,91.27841967946328
2880A,DSXL,2015,48h,48,CO,8760,7480,8110,7455,85.1027397260274
2880A,DSXL,2016,48h,48,CO,8784,8054,8479,8052,91.66666666666666
2880A,DSXL,2017,48h,48,CO,8760,8266,8502,8252,94.20091324200914
2880A,DSXL,2018,48h,48,CO,8760,7940,8196,7911,90.3082191780822
2880A,DSXL,2019,48h,48,CO,8760,8013,8331,7959,90.85616438356165
2880A,DSXL,2020,48h,48,CO,8784,8364,8565,8301,94.50136612021858
2880A,DSXL,2021,48h,48,CO,8049,7380,7798,7338,91.16660454714871
2880A,DSXL,2015,48h,48,U10,8760,7480,8753,7480,85.38812785388129
2880A,DSXL,2016,48h,48,U10,8784,8054,8784,8054,91.68943533697632
2880A,DSXL,2017,48h,48,U10,8760,8266,8760,8266,94.3607305936073
2880A,DSXL,2018,48h,48,U10,8760,7940,8760,7940,90.6392694063927
2880A,DSXL,2019,48h,48,U10,8760,8013,8760,8013,91.47260273972603
2880A,DSXL,2020,48h,48,U10,8784,8364,8784,8364,95.21857923497268
2880A,DSXL,2021,48h,48,U10,8049,7380,8048,7379,91.67598459435955
2880A,DSXL,2015,48h,48,V10,8760,7480,8753,7480,85.38812785388129
2880A,DSXL,2016,48h,48,V10,8784,8054,8784,8054,91.68943533697632
2880A,DSXL,2017,48h,48,V10,8760,8266,8760,8266,94.3607305936073
2880A,DSXL,2018,48h,48,V10,8760,7940,8760,7940,90.6392694063927
2880A,DSXL,2019,48h,48,V10,8760,8013,8760,8013,91.47260273972603
2880A,DSXL,2020,48h,48,V10,8784,8364,8784,8364,95.21857923497268
2880A,DSXL,2021,48h,48,V10,8049,7380,8048,7379,91.67598459435955
2880A,DSXL,2015,48h,48,T2,8760,7480,8753,7480,85.38812785388129
2880A,DSXL,2016,48h,48,T2,8784,8054,8784,8054,91.68943533697632
2880A,DSXL,2017,48h,48,T2,8760,8266,8760,8266,94.3607305936073
2880A,DSXL,2018,48h,48,T2,8760,7940,8760,7940,90.6392694063927
2880A,DSXL,2019,48h,48,T2,8760,8013,8760,8013,91.47260273972603
2880A,DSXL,2020,48h,48,T2,8784,8364,8784,8364,95.21857923497268
2880A,DSXL,2021,48h,48,T2,8049,7380,8048,7379,91.67598459435955
2880A,DSXL,2015,48h,48,RH2,8760,7480,8753,7480,85.38812785388129
2880A,DSXL,2016,48h,48,RH2,8784,8054,8784,8054,91.68943533697632
2880A,DSXL,2017,48h,48,RH2,8760,8266,8760,8266,94.3607305936073
2880A,DSXL,2018,48h,48,RH2,8760,7940,8760,7940,90.6392694063927
2880A,DSXL,2019,48h,48,RH2,8760,8013,8760,8013,91.47260273972603
2880A,DSXL,2020,48h,48,RH2,8784,8364,8784,8364,95.21857923497268
2880A,DSXL,2021,48h,48,RH2,8049,7380,8049,7380,91.68840849795006
2880A,DSXL,2015,48h,48,PBLH,8760,7480,8753,7480,85.38812785388129
2880A,DSXL,2016,48h,48,PBLH,8784,8054,8784,8054,91.68943533697632
2880A,DSXL,2017,48h,48,PBLH,8760,8266,8760,8266,94.3607305936073
2880A,DSXL,2018,48h,48,PBLH,8760,7940,8760,7940,90.6392694063927
2880A,DSXL,2019,48h,48,PBLH,8760,8013,8760,8013,91.47260273972603
2880A,DSXL,2020,48h,48,PBLH,8784,8364,8784,8364,95.21857923497268
2880A,DSXL,2021,48h,48,PBLH,8049,7380,8048,7379,91.67598459435955
2880A,DSXL,2015,72h,72,PM10,8760,7487,6011,5505,62.84246575342466
2880A,DSXL,2016,72h,72,PM10,8784,8033,7082,6721,76.51411657559198
2880A,DSXL,2017,72h,72,PM10,8760,8252,8133,7875,89.8972602739726
2880A,DSXL,2018,72h,72,PM10,8760,7843,8181,7809,89.14383561643837
2880A,DSXL,2019,72h,72,PM10,8760,7981,8353,7972,91.00456621004567
2880A,DSXL,2020,72h,72,PM10,8784,8369,8567,8348,95.03642987249545
2880A,DSXL,2021,72h,72,PM10,8049,7349,7757,7314,90.86843086097652
2880A,DSXL,2015,72h,72,SO2,8760,7487,8126,7479,85.37671232876713
2880A,DSXL,2016,72h,72,SO2,8784,8033,8476,8028,91.39344262295081
2880A,DSXL,2017,72h,72,SO2,8760,8252,8504,8240,94.06392694063926
2880A,DSXL,2018,72h,72,SO2,8760,7843,8192,7813,89.18949771689498
2880A,DSXL,2019,72h,72,SO2,8760,7981,8327,7926,90.47945205479452
2880A,DSXL,2020,72h,72,SO2,8784,8369,8578,8319,94.70628415300546
2880A,DSXL,2021,72h,72,SO2,8049,7349,7813,7316,90.89327866815754
2880A,DSXL,2015,72h,72,NO2,8760,7487,8122,7475,85.3310502283105
2880A,DSXL,2016,72h,72,NO2,8784,8033,8475,8027,91.382058287796
2880A,DSXL,2017,72h,72,NO2,8760,8252,8502,8238,94.04109589041096
2880A,DSXL,2018,72h,72,NO2,8760,7843,8175,7796,88.99543378995433
2880A,DSXL,2019,72h,72,NO2,8760,7981,8294,7893,90.1027397260274
2880A,DSXL,2020,72h,72,NO2,8784,8369,8502,8238,93.78415300546447
2880A,DSXL,2021,72h,72,NO2,8049,7349,7788,7277,90.40874642812771
2880A,DSXL,2015,72h,72,O3-8h,8760,7487,8120,7461,85.17123287671234
2880A,DSXL,2016,72h,72,O3-8h,8784,8033,8447,8001,91.0860655737705
2880A,DSXL,2017,72h,72,O3-8h,8760,8252,8514,8250,94.17808219178082
2880A,DSXL,2018,72h,72,O3-8h,8760,7843,8229,7839,89.48630136986301
2880A,DSXL,2019,72h,72,O3-8h,8760,7981,8384,7972,91.00456621004567
2880A,DSXL,2020,72h,72,O3-8h,8784,8369,8652,8369,95.27550091074681
